city,state_name,lat,lng,id
Florence,South Carolina,34.178,-79.7898,1840013643
Newton,Massachusetts,42.3316,-71.2085,1840000433
State College,Pennsylvania,40.7909,-77.8567,1840000830
Livermore,California,37.6868,-121.7607,1840020294
Rapid City,South Dakota,44.0716,-103.2204,1840002180
Decatur,Illinois,39.8557,-88.9342,1840007269
Dalton,Georgia,34.769,-84.972,1840014651
Conroe,Texas,30.3238,-95.4824,1840019586
Hawthorne,California,33.9147,-118.3476,1840020486
Lawrence,Massachusetts,42.7002,-71.1626,1840000408
New Braunfels,Texas,29.6994,-98.1148,1840021341
Citrus Heights,California,38.6948,-121.288,1840018845
Jackson,Michigan,42.2431,-84.4038,1840003173
Whittier,California,33.9678,-118.0188,1840021878
Muncie,Indiana,40.1989,-85.395,1840008365
Troy,Michigan,42.5817,-83.1457,1840002434
Homosassa Springs,Florida,28.8119,-82.5392,1840014060
Port Huron,Michigan,42.9821,-82.4388,1840003953
Napa,California,38.2975,-122.301,1840020241
Deerfield Beach,Florida,26.305,-80.1277,1840015136
Springdale,Arkansas,36.1901,-94.1574,1840015336
Newport Beach,California,33.6151,-117.8668,1840020581
Anderson,Indiana,40.0891,-85.6892,1840007242
San Ramon,California,37.7624,-121.9365,1840021530
Lake Forest,California,33.6605,-117.6714,1840020591
Mission,Texas,26.2039,-98.3256,1840021026
Auburn,Washington,47.3039,-122.2108,1840018416
Brooklyn Park,Minnesota,45.1112,-93.3505,1840004023
Bryan,Texas,30.665,-96.3807,1840019569
Springfield,Ohio,39.93,-83.7959,1840003765
Hattiesburg,Mississippi,31.3074,-89.317,1840013878
Westland,Michigan,42.3192,-83.3805,1840001847
Cicero,Illinois,41.8445,-87.7593,1840009186
Albany,Georgia,31.5776,-84.1762,1840013864
Fort Myers,Florida,26.6194,-81.8302,1840014226
Pine Hills,Florida,28.5818,-81.4692,1840014098
Atascocita,Texas,29.9777,-95.1953,1840018251
Buena Park,California,33.8572,-118.0046,1840019324
Redwood City,California,37.5025,-122.2253,1840020304
Farmington Hills,Michigan,42.486,-83.3771,1840002442
Alton,Illinois,38.9037,-90.152,1840007424
Melbourne,Florida,28.1086,-80.6627,1840015960
Miami Beach,Florida,25.8171,-80.1396,1840015150
Alhambra,California,34.084,-118.1355,1840019222
Williamsburg,Virginia,37.2693,-76.7076,1840001720
Madera,California,36.963,-120.0778,1840020300
Warwick,Rhode Island,41.7062,-71.4334,1840003344
Cranston,Rhode Island,41.7658,-71.4858,1840003287
Baytown,Texas,29.7587,-94.9671,1840019616
Largo,Florida,27.9088,-82.7712,1840015114
Silver Spring,Maryland,39.0028,-77.0207,1840005845
Lakewood,California,33.8471,-118.1222,1840020515
Mountain View,California,37.4001,-122.0796,1840020332
Kankakee,Illinois,41.102,-87.8643,1840008260
Johns Creek,Georgia,34.0333,-84.2027,1840014742
Flagstaff,Arizona,35.1872,-111.6194,1840020335
Franklin,Tennessee,35.92,-86.8516,1840013380
Joplin,Missouri,37.0757,-94.5018,1840008771
Parma,Ohio,41.3843,-81.7286,1840003406
Layton,Utah,41.077,-111.962,1840020145
New Rochelle,New York,40.9304,-73.7836,1840000782
Anderson,South Carolina,34.5211,-82.6478,1840013579
Lebanon,Pennsylvania,40.3412,-76.4228,1840001347
Somerville,Massachusetts,42.3908,-71.1014,1840003123
Yauco,Puerto Rico,18.0344,-66.8615,1630035600
St. Joseph,Missouri,39.7598,-94.821,1840009549
Plymouth,Minnesota,45.0225,-93.4617,1840008929
Tustin,California,33.7311,-117.8107,1840021967
Zephyrhills,Florida,28.2409,-82.1797,1840015968
Milpitas,California,37.4336,-121.8921,1840020329
Florence,Alabama,34.8303,-87.6655,1840002083
Pleasanton,California,37.6663,-121.8805,1840020298
Boynton Beach,Florida,26.5281,-80.0811,1840014208
Texarkana,Texas,33.45,-94.0847,1840021987
Folsom,California,38.6668,-121.1422,1840020246
Bellflower,California,33.888,-118.1271,1840019230
Pharr,Texas,26.1685,-98.1904,1840021030
Homestead,Florida,25.4665,-80.4472,1840015159
Valdosta,Georgia,30.8502,-83.2788,1840015894
Upland,California,34.1178,-117.6604,1840021730
Evanston,Illinois,42.0464,-87.6943,1840008129
Newark,Ohio,40.0706,-82.425,1840001419
Elizabethtown,Kentucky,37.7031,-85.8773,1840013218
St. Augustine,Florida,29.8976,-81.31,1840015935
Rancho Cordova,California,38.5737,-121.2527,1840020248
Alameda,California,37.7668,-122.267,1840018913
Chino Hills,California,33.9508,-117.7254,1840019115
Perris,California,33.7898,-117.2233,1840020557
Schaumburg,Illinois,42.0308,-88.0838,1840011319
Kendall,Florida,25.6697,-80.3556,1840014244
Camarillo,California,34.223,-119.0321,1840019201
Anniston,Alabama,33.6712,-85.8135,1840006563
Sumter,South Carolina,33.9392,-80.393,1840015612
Jonesboro,Arkansas,35.8212,-90.6791,1840014507
Hammond,Indiana,41.6168,-87.4909,1840007092
Carmichael,California,38.6318,-121.3263,1840017579
Arlington Heights,Illinois,42.0955,-87.9826,1840011243
Morgantown,West Virginia,39.6383,-79.9464,1840005647
Wyoming,Michigan,42.8908,-85.7066,1840000374
Cheyenne,Wyoming,41.135,-104.7902,1840018713
Pasco,Washington,46.2506,-119.1305,1840019888
Watsonville,California,36.9206,-121.7708,1840021581
Southfield,Michigan,42.4765,-83.2605,1840002431
Wausau,Wisconsin,44.962,-89.6459,1840002163
Rochester Hills,Michigan,42.6645,-83.1563,1840002429
Loveland,Colorado,40.4166,-105.0623,1840020152
Alexandria,Louisiana,31.2923,-92.4702,1840013873
Pittsburg,California,38.0182,-121.8965,1840020282
Hammond,Louisiana,30.5061,-90.4563,1840013908
South Jordan,Utah,40.557,-111.9784,1840021385
Battle Creek,Michigan,42.2985,-85.2296,1840003176
Bethlehem,Pennsylvania,40.6266,-75.3679,1840000986
Fajardo,Puerto Rico,18.3331,-65.6589,1630035668
Davis,California,38.5553,-121.737,1840018833
Apple Valley,California,34.5352,-117.2109,1840021733
Pawtucket,Rhode Island,41.8744,-71.3743,1840003285
Wheeling,West Virginia,40.0752,-80.6951,1840005510
Flower Mound,Texas,33.0343,-97.1146,1840022010
Harrisonburg,Virginia,38.4362,-78.8735,1840003844
Cedar Park,Texas,30.5105,-97.8197,1840019572
Oshkosh,Wisconsin,44.0227,-88.5619,1840002246
Winchester,Virginia,39.1735,-78.1746,1840001623
Caguas,Puerto Rico,18.2319,-66.0388,1630023540
Ellicott City,Maryland,39.2774,-76.8345,1840005802
Pocatello,Idaho,42.8724,-112.4647,1840013376
Hilton Head Island,South Carolina,32.1896,-80.7499,1840016974
New Britain,Connecticut,41.6759,-72.7862,1840004774
Mansfield,Ohio,40.7656,-82.5275,1840000960
Woodbury,Minnesota,44.9057,-92.923,1840009998
Lauderhill,Florida,26.1605,-80.2241,1840015146
Lehi,Utah,40.4136,-111.8725,1840020168
Bolingbrook,Illinois,41.6901,-88.1021,1840011482
Dale City,Virginia,38.6473,-77.3459,1840006094
Missouri City,Texas,29.563,-95.5365,1840020950
Lake Jackson,Texas,29.0516,-95.4521,1840020980
Altoona,Pennsylvania,40.5082,-78.4007,1840001080
Doral,Florida,25.8152,-80.3565,1840015148
Owensboro,Kentucky,37.7575,-87.1172,1840014340
Centreville,Virginia,38.839,-77.4389,1840006015
Mount Vernon,New York,40.9136,-73.8291,1840000781
Baldwin Park,California,34.0829,-117.9722,1840019227
Broomfield,Colorado,39.9542,-105.0526,1840018781
Redlands,California,34.0512,-117.1712,1840020412
Cleveland,Tennessee,35.1817,-84.8707,1840014603
Dothan,Alabama,31.2336,-85.407,1840001518
Camden,New Jersey,39.9361,-75.1073,1840001507
Redmond,Washington,47.6763,-122.1169,1840019835
Framingham,Massachusetts,42.3085,-71.4368,1840003131
Jackson,Tennessee,35.6538,-88.8354,1840014528
Janesville,Wisconsin,42.6854,-89.0135,1840002467
Juana Díaz,Puerto Rico,18.0532,-66.5044,1630023583
Mansfield,Texas,32.569,-97.1213,1840020702
Waukesha,Wisconsin,43.0087,-88.2464,1840003008
Tamarac,Florida,26.2056,-80.2539,1840016001
Wenatchee,Washington,47.436,-120.3295,1840021074
Daytona Beach,Florida,29.1995,-81.0982,1840015068
Castle Rock,Colorado,39.3763,-104.8535,1840022455
Redondo Beach,California,33.8577,-118.3765,1840020509
Wilmington,Delaware,39.7415,-75.5416,1840005579
San Marcos,Texas,29.8734,-97.9356,1840022188
Union City,California,37.6032,-122.0181,1840021539
Eldersburg,Maryland,39.4041,-76.9528,1840005698
Conway,Arkansas,35.0753,-92.4692,1840014598
Bayonne,New Jersey,40.6668,-74.1158,1840003595
Guaynabo,Puerto Rico,18.3832,-66.1134,1630023575
Rocklin,California,38.8075,-121.2489,1840020232
Passaic,New Jersey,40.8574,-74.1282,1840000837
Sheboygan,Wisconsin,43.7403,-87.7316,1840002628
Casas Adobes,Arizona,32.3423,-111.0113,1840018108
St. Charles,Missouri,38.7954,-90.5157,1840009719
Maple Grove,Minnesota,45.1089,-93.4626,1840008923
Walnut Creek,California,37.9024,-122.0399,1840021531
Dublin,California,37.7161,-121.8963,1840018916
North Richland Hills,Texas,32.8604,-97.218,1840020703
Gary,Indiana,41.5905,-87.3473,1840008194
Glen Burnie,Maryland,39.156,-76.6071,1840005917
Bristol,Tennessee,36.5572,-82.2154,1840013301
Decatur,Alabama,34.5731,-86.9905,1840001403
West Bend,Wisconsin,43.4173,-88.1818,1840002829
Lodi,California,38.1218,-121.2932,1840020263
Lima,Ohio,40.741,-84.112,1840002785
Florida,Puerto Rico,18.3643,-66.5611,1630023648
Lakeville,Minnesota,44.6774,-93.252,1840007859
Blaine,Minnesota,45.1696,-93.2077,1840006719
Poinciana,Florida,28.1217,-81.4821,1840014132
East Orange,New Jersey,40.7651,-74.2117,1840002792
Noblesville,Indiana,40.0355,-86.0042,1840013891
Gaithersburg,Maryland,39.1346,-77.2131,1840005848
Lake Elsinore,California,33.6847,-117.3344,1840020560
Palo Alto,California,37.3905,-122.1468,1840020333
Eastvale,California,33.9617,-117.5803,1840028421
Tulare,California,36.1995,-119.34,1840021638
Rogers,Arkansas,36.317,-94.1531,1840014444
Yorba Linda,California,33.889,-117.7714,1840021970
Parkersburg,West Virginia,39.2623,-81.542,1840005786
Eagan,Minnesota,44.817,-93.1638,1840007852
Weston,Florida,26.1006,-80.4054,1840016003
Longview,Washington,46.1461,-122.963,1840019904
Bay City,Michigan,43.5902,-83.8887,1840002583
Dubuque,Iowa,42.5002,-90.707,1840000438
Union City,New Jersey,40.7675,-74.0323,1840001034
Porterville,California,36.0643,-119.0338,1840020368
Mount Vernon,Washington,48.4203,-122.3115,1840019774
Palatine,Illinois,42.118,-88.043,1840011311
El Paso de Robles,California,35.6394,-120.656,1840074847
West Des Moines,Iowa,41.5521,-93.7806,1840010185
Lynwood,California,33.924,-118.2016,1840020492
Skokie,Illinois,42.036,-87.74,1840011321
Sherman,Texas,33.6273,-96.6221,1840021953
Rockville,Maryland,39.0834,-77.1553,1840005849
Haverhill,Massachusetts,42.7838,-71.0871,1840002450
Hanover,Pennsylvania,39.8118,-76.9836,1840001450
Shawnee,Kansas,39.0158,-94.8076,1840001641
Rome,Georgia,34.2662,-85.1863,1840014681
Schenectady,New York,42.8025,-73.9275,1840000395
South Hill,Washington,47.1198,-122.2853,1840037886
DeKalb,Illinois,41.9314,-88.7481,1840007033
Petaluma,California,38.2423,-122.6266,1840020244
Sammamish,Washington,47.6017,-122.0416,1840021115
Georgetown,Texas,30.666,-97.6966,1840020875
Carbondale,Illinois,37.7221,-89.2237,1840007560
Delray Beach,Florida,26.455,-80.0905,1840015123
Dundalk,Maryland,39.2704,-76.4942,1840005681
Kenner,Louisiana,30.0109,-90.2549,1840015047
Albany,Oregon,44.6272,-123.0965,1840018605
Ankeny,Iowa,41.7288,-93.6031,1840007066
South San Francisco,California,37.6538,-122.4196,1840021552
Castro Valley,California,37.7088,-122.0626,1840017620
Bethesda,Maryland,38.9866,-77.1188,1840005826
Saratoga Springs,New York,43.0674,-73.7775,1840000369
Corvallis,Oregon,44.5698,-123.2779,1840018611
Brentwood,New York,40.7839,-73.2522,1840005021
Ames,Iowa,42.0256,-93.6217,1840007019
Glens Falls,New York,43.3109,-73.6458,1840000345
Michigan City,Indiana,41.7092,-86.869,1840013869
Victoria,Texas,28.8287,-96.9849,1840023044
Malden,Massachusetts,42.4305,-71.0576,1840000430
Weirton,West Virginia,40.406,-80.5671,1840005405
Novi,Michigan,42.4786,-83.4893,1840002423
Guayama,Puerto Rico,17.9743,-66.1104,1630035675
Alpharetta,Georgia,34.0704,-84.2738,1840013659
Wesley Chapel,Florida,28.2106,-82.3238,1840014118
Waltham,Massachusetts,42.3889,-71.2423,1840000428
Laguna Niguel,California,33.5275,-117.705,1840020589
San Clemente,California,33.4499,-117.6102,1840021962
North Little Rock,Arkansas,34.7807,-92.2371,1840014632
Fairbanks,Alaska,64.8353,-147.6533,1840023463
Florence-Graham,California,33.9682,-118.2447,1840037057
Eden Prairie,Minnesota,44.8488,-93.4595,1840007821
Twin Rivers,New Jersey,40.2631,-74.4917,1840005474
Pflugerville,Texas,30.4515,-97.6018,1840020892
Casper,Wyoming,42.842,-106.3208,1840038324
Burnsville,Minnesota,44.7648,-93.2793,1840006766
Grand Forks,North Dakota,47.9214,-97.0884,1840000101
Brentwood,California,37.9356,-121.719,1840018904
Millcreek,Utah,40.6892,-111.8292,1840018744
Elmira,New York,42.0938,-76.8097,1840000472
Sebring,Florida,27.477,-81.453,1840015986
La Habra,California,33.9282,-117.9515,1840020585
Coon Rapids,Minnesota,45.1755,-93.3094,1840006714
Bossier City,Louisiana,32.5224,-93.6668,1840013790
Hamilton,Ohio,39.3939,-84.5653,1840003803
Taylor,Michigan,42.226,-83.2688,1840003965
Lakewood,Washington,47.1628,-122.5299,1840019860
Greenwood,Indiana,39.6019,-86.1073,1840007332
Bellevue,Nebraska,41.1485,-95.939,1840007142
Montebello,California,34.0155,-118.1108,1840020499
Moore,Oklahoma,35.3293,-97.4757,1840020449
Council Bluffs,Iowa,41.2369,-95.8516,1840007117
Rowlett,Texas,32.9155,-96.5489,1840020711
Spring,Texas,30.0613,-95.383,1840019615
Port Charlotte,Florida,26.9918,-82.114,1840014200
Reston,Virginia,38.9497,-77.3461,1840006025
Pico Rivera,California,33.9901,-118.0888,1840020506
Dearborn Heights,Michigan,42.3164,-83.2769,1840003970
Port Orange,Florida,29.1085,-81.0137,1840015077
Encinitas,California,33.0492,-117.261,1840020619
Springfield,Oregon,44.0538,-122.9811,1840021263
Great Falls,Montana,47.5022,-111.2996,1840019839
Rocky Mount,North Carolina,35.9685,-77.804,1840014490
Commerce City,Colorado,39.8641,-104.843,1840018785
Pontiac,Michigan,42.6493,-83.2878,1840002427
The Hammocks,Florida,25.67,-80.4482,1840029009
Wellington,Florida,26.6461,-80.2699,1840018311
San Rafael,California,37.9905,-122.5221,1840021513
Monterey Park,California,34.0497,-118.1326,1840020500
La Mesa,California,32.7703,-117.0204,1840020625
Woodland,California,38.6712,-121.75,1840021485
Marietta,Georgia,33.9533,-84.5422,1840015633
Chapel Hill,North Carolina,35.9271,-79.0391,1840016152
Gardena,California,33.8943,-118.3072,1840020482
Meriden,Connecticut,41.5369,-72.7946,1840004848
Bristol,Connecticut,41.6812,-72.9407,1840004772
Revere,Massachusetts,42.4189,-71.004,1840000457
Medford,Massachusetts,42.4234,-71.1087,1840000431
Palm Harbor,Florida,28.0847,-82.7481,1840014143
Cupertino,California,37.3168,-122.0466,1840018950
Jupiter,Florida,26.92,-80.1128,1840017255
Hendersonville,Tennessee,36.3063,-86.5997,1840014419
North Miami,Florida,25.9008,-80.1686,1840015154
Des Plaines,Illinois,42.0345,-87.9008,1840007032
Taylorsville,Utah,40.6569,-111.9493,1840021387
West Allis,Wisconsin,43.0068,-88.0296,1840003034
Sanford,Florida,28.7891,-81.2757,1840015958
Huntersville,North Carolina,35.406,-80.8716,1840016349
Euless,Texas,32.8508,-97.08,1840020693
Richland,Washington,46.2824,-119.2939,1840019889
Santee,California,32.8554,-116.9851,1840021992
White Plains,New York,41.022,-73.7547,1840003477
Hoboken,New Jersey,40.7452,-74.0281,1840003599
Kokomo,Indiana,40.464,-86.1277,1840013844
Taunton,Massachusetts,41.9036,-71.0943,1840003220
St. Clair Shores,Michigan,42.4925,-82.8961,1840003093
Towson,Maryland,39.3944,-76.619,1840005695
Caldwell,Idaho,43.6453,-116.6594,1840018641
South Whittier,California,33.9336,-118.0312,1840019209
Orland Park,Illinois,41.6075,-87.8619,1840011310
Stonecrest,Georgia,33.6842,-84.1372,1840029466
Palm Beach Gardens,Florida,26.8466,-80.1679,1840015125
Royal Oak,Michigan,42.5084,-83.1539,1840002430
Margate,Florida,26.2466,-80.2119,1840015999
Blue Springs,Missouri,39.0124,-94.2721,1840007396
Shoreline,Washington,47.7564,-122.3426,1840021118
Midwest City,Oklahoma,35.463,-97.371,1840020425
Bowie,Maryland,38.9549,-76.7406,1840005970
Apex,North Carolina,35.7237,-78.8743,1840015355
Oak Lawn,Illinois,41.7139,-87.7528,1840011306
Carson City,Nevada,39.1511,-119.7476,1840003826
Fountainebleau,Florida,25.7723,-80.346,1840028983
Queen Creek,Arizona,33.2454,-111.6173,1840021944
Leander,Texas,30.5728,-97.8618,1840020877
Bartlett,Tennessee,35.2337,-89.8195,1840013472
St. Cloud,Florida,28.2363,-81.2779,1840015971
Coconut Creek,Florida,26.2803,-80.1842,1840015132
Kettering,Ohio,39.6956,-84.1494,1840003783
Parker,Colorado,39.5084,-104.7753,1840022454
St. Peters,Missouri,38.7825,-90.6061,1840009721
Fountain Valley,California,33.7105,-117.9514,1840020575
Maricopa,Arizona,33.0408,-112.0011,1840020629
Berwyn,Illinois,41.8433,-87.7909,1840007027
National City,California,32.6654,-117.0983,1840020622
Lenexa,Kansas,38.9609,-94.8018,1840001639
Highland,California,34.1113,-117.165,1840020405
Arcadia,California,34.1342,-118.0373,1840019223
Mount Prospect,Illinois,42.0641,-87.9375,1840011300
Lake Havasu City,Arizona,34.5006,-114.3113,1840021044
Tinley Park,Illinois,41.567,-87.8049,1840011331
DeSoto,Texas,32.5992,-96.8633,1840019441
New Brunswick,New Jersey,40.487,-74.445,1840001339
Chicopee,Massachusetts,42.1764,-72.5719,1840000462
Madison,Alabama,34.7114,-86.7626,1840015524
West Haven,Connecticut,41.2739,-72.9672,1840004852
Smyrna,Georgia,33.8633,-84.5168,1840015634
Huntington Park,California,33.98,-118.2167,1840019235
Wylie,Texas,33.0362,-96.5161,1840022018
Diamond Bar,California,33.9992,-117.8161,1840019244
Apple Valley,Minnesota,44.7457,-93.2004,1840006768
Perth Amboy,New Jersey,40.5202,-74.2724,1840001340
Bradenton,Florida,27.4901,-82.5757,1840014173
Brookhaven,Georgia,33.8743,-84.3314,1840029224
Hacienda Heights,California,33.997,-117.9727,1840017921
Manhattan,Kansas,39.1886,-96.6048,1840001589
Tigard,Oregon,45.4237,-122.7845,1840021206
Tamiami,Florida,25.7556,-80.4016,1840029085
Yucaipa,California,34.0336,-117.0429,1840021732
Westchester,Florida,25.7471,-80.3523,1840014241
Peabody,Massachusetts,42.5335,-70.9725,1840000414
Plainfield,New Jersey,40.6154,-74.4157,1840001090
Southaven,Mississippi,34.9514,-89.9786,1840015519
Apopka,Florida,28.7015,-81.5316,1840014093
Oak Park,Illinois,41.8872,-87.7899,1840011307
Horizon West,Florida,28.4417,-81.6146,1840038926
Severn,Maryland,39.1355,-76.6956,1840005925
Paramount,California,33.8977,-118.1651,1840020504
Colton,California,34.0538,-117.3255,1840019120
Kentwood,Michigan,42.8852,-85.5926,1840002930
Aspen Hill,Maryland,39.0927,-77.0826,1840005825
Minnetonka,Minnesota,44.9322,-93.4598,1840007831
Wheaton,Illinois,41.8561,-88.1085,1840010166
West Sacramento,California,38.5557,-121.5505,1840021483
Casa Grande,Arizona,32.9069,-111.7624,1840019364
Normal,Illinois,40.5217,-88.9884,1840009401
Kendale Lakes,Florida,25.7081,-80.4078,1840029045
San Jacinto,California,33.797,-116.9916,1840021936
Novato,California,38.092,-122.5575,1840020260
Pinellas Park,Florida,27.8589,-82.7078,1840015112
Galveston,Texas,29.2484,-94.8913,1840020970
Edina,Minnesota,44.8914,-93.3602,1840007822
Herriman,Utah,40.4899,-112.017,1840020155
Elyria,Ohio,41.376,-82.106,1840000643
Grand Island,Nebraska,40.9218,-98.3586,1840000956
Aloha,Oregon,45.492,-122.8725,1840017414
